"","X_WGS84","Y_WGS84","bio3","bio4","bio7","bio11","bio12"
"53",-85.5,79.000007823,12.1764751278169,15548.353014783,478.794134604423,-367.08816859463,103.823324741297
"54",-82.5,79.000007823,12.3333389245378,15156.1396499146,469.611128215084,-362.83331772446,121.805453170826
"55",-79.5,79.000007823,11.5277764544033,14865.2233097059,458.388910032516,-379.583375283686,198.944499869505
"56",-76.5,79.000007823,12.5142867290172,14261.5441142634,442.942892974056,-358.657174406105,179.999997968826
"57",-73.5,79.000007823,13.5263176340069,13539.1595557958,421.578999308493,-337.84213587159,161.526311067398
"58",-70.5,79.000007823,14.960002155989,12438.0409887662,391.120038698451,-301.43998337186,145.159861913528
"59",-67.5,79.000007823,14.6190514075725,12037.1426854178,381.904754324038,-297.904723948827,189.237955699671
"60",-64.5,79.000007823,14.4411772712807,12182.4411541423,391.441175023398,-305.02937742677,208.17633906655
"61",-61.5,79.000007823,13.2777801398667,12142.444911272,392.055569056665,-318.916634751334,271.388707101365
"62",-58.5,79.000007823,11.5000048197948,11943.5840133043,385.833352273545,-334.055514493914,363.388619665005
"63",-55.5,79.000007823,10.2500001868861,11746.1948283279,379.583346273805,-346.222209316564,448.777634074645
"64",-52.5,79.000007823,10.1944431428001,11577.7505508053,375.833337494738,-348.277767066884,484.388763734781
"65",-49.5,79.000007823,10.4722213399809,11497.6947697135,374.000013057759,-349.611110404845,512.111012533214
"66",-46.5,79.000007823,10.7777784731559,11440.0281012712,372.611119327366,-351.277767851311,545.583170498642
"67",-43.5,79.000007823,11.2777767716611,11397.3611405723,370.472229230302,-356.972202184674,599.083148807517
"68",-40.5,79.000007823,11.6944419889306,11305.1670934713,367.277792786931,-358.111121048374,627.722169582084
"69",-37.5,79.000007823,12.3333323554677,11176.3615788402,363.583341810385,-352.58335158465,613.055555179197
"70",-34.5,79.000007823,13.2499980442714,11087.5281452303,360.888895003867,-345.138907609593,574.972294392373
"71",-31.5,79.000007823,14.6666591284247,11052.5001093877,361.05554545102,-333.027793519179,496.11130311087
"72",-28.5,79.000007823,18.3333279724664,11133.3332074643,375.333308495602,-331.583346021605,395.444620118311
"73",-25.5,79.000007823,18.4444458786421,11307.3051527216,379.999993563526,-319.222256482254,320.194579119968
"74",-22.5,79.000007823,18.3888869983506,11443.7221849768,382.749995245506,-295.000098110371,225.444742758302
"75",-19.5,79.000007823,18.2258094546127,11504.2262432482,382.677428166989,-276.516190911542,175.161387558793
"76",-16.5,79.000007823,17.4444444444444,11602.333920361,380.77781045162,-262.555536980732,161.333152911144
"77",10.5,79.000007823,18.399994015448,6284.69873809443,216.699955166902,-132.99990084468,402.699755941155
"78",13.5,79.000007823,18.0384682511233,6702.57407959306,231.692201375968,-148.615329750033,394.692701182595
"79",16.5,79.000007823,16.7931032999076,7149.07025974489,247.724171607384,-162.206941762984,290.517433111293
"80",19.5,79.000007823,18.4137819733229,6623.17449151264,232.103504123447,-146.931117659198,273.1379382473
"81",22.5,79.000007823,20.4333285378795,6199.83413822106,221.966678080319,-133.566698542536,320.399804085637
"82",25.5,79.000007823,20.8888921006155,6078.83452970546,218.944486223154,-132.666757777658,344.500114544858
"83",28.5,79.000007823,21.9999862317059,5775.60057121451,210.200013830923,-115.199976547287,350.39993851291
"84",31.5,79.000007823,21.25,5936.24923765681,213.999983434975,-123.499983239402,323.500065947184
"85",34.5,79.000007823,21,6077.99879886944,217.999933270524,-133.999866541049,325
"86",46.5,79.000007823,22,7459.99813425559,276.749946784612,-187.749815105456,265.999709456784
"87",49.5,79.000007823,22,7846.71145599188,289.857030062116,-199.142600920749,260.85673299341
"88",52.5,79.000007823,21.833332798799,8416.16456223586,305.249969092882,-212.833401457698,248.666918355311
"89",55.5,79.000007823,21,9207.82917771106,325.499874611776,-235.666422696583,259.499578971791
"90",58.5,79.000007823,20.0000123732459,10028.8307941731,349.833258402866,-252.166637826237,271.166773827704
"91",61.5,79.000007823,20,9867.00287366961,343.333432658282,-251.66679929102,224.66709437105
"92",91.5,79.000007823,17.7999999686551,12180.2982490633,401.899919603983,-301.799956915195,136.399842857093
"93",94.5,79.000007823,17.894727318786,12336.5783897661,407.684203872652,-313.420952412089,169.894473963613
"94",97.5,79.000007823,17.9523811125662,12411.1436534426,411.619059021829,-315.523803935978,194.095147110861
"95",100.5,79.000007823,18.3999954627371,12353.5519187936,411.52504175663,-307.924992766068,211.77491422804
"96",103.5,79.000007823,19.2941176378738,11878.3536660998,394.882407443769,-303.764828674332,229.529557555876
"97",106.5,79.000007823,18.4000179144782,12446.3949922557,413.799855886295,-303.000017538978,210.400267043127
"98",-121.5,76.000007823,11.153847592053,14000.0769478039,439.423077100603,-340.538460503504,87.9615239319072
"99",-118.5,76.000007823,11.5454530804336,14185.5908932679,445.999997884256,-347.727277339253,94.045447255875
"100",-115.5,76.000007823,11.678571593411,14190.089068888,447.928565027793,-350.160713993777,93.0714394815207
"101",-112.5,76.000007823,12.0769214280931,14208.6152535853,449.115382795052,-348.384620589899,81.8846396265625
"102",-109.5,76.000007823,12.5416653661066,14191.2502419832,449.250007115614,-343.666671901517,67.541680773943
"103",-106.5,76.000007823,12.7857146265582,13986.357636847,442.964304095339,-338.785722438345,62.2142854404956
"104",-103.5,76.000007823,13.866663813919,14129.9331623677,452.199987921479,-344.733318151685,79.4666228009716
"105",-100.5,76.000007823,14.0952380952381,14110.2383157629,455.142859437622,-346.571435843038,102.904743941847
"106",-97.5,76.000007823,14.6190445383128,13919.9052223434,452.666675823233,-337.190493944785,112.904726709028
"107",-94.5,76.000007823,14.5161286108294,13793.7577504646,448.225800536514,-331.306466982434,122.387111859672
"108",-91.5,76.000007823,13.8846157336322,14145.5381444164,453.576912692016,-334.076929461622,121.038456745326
"109",-88.5,76.000007823,13.5862093162659,14417.6550258516,458.448276933046,-337.965503907298,125.689596351858
"110",-85.5,76.000007823,12.9687501637894,14353.4692296449,454.375013384559,-340.218754913761,151.531216226752
"111",-82.5,76.000007823,12.5277787121782,14278.1389397705,452.722216983084,-345.583332003516,190.361068891224
"112",-79.5,76.000007823,13.3333285222431,14305.6460004539,454.583335249976,-340.62501375213,166.562503209034
"113",-76.5,76.000007823,14.9999680042725,14090.0028505856,450,-322.000371509364,118.000830713001
"114",-73.5,76.000007823,15.9999622936357,12472.0058201593,398.000105139902,-281.00057756425,106.000986544655
"115",-70.5,76.000007823,16.181820941144,11730.8203406035,373.00006920435,-273.363706499599,138.727258916072
"116",-67.5,76.000007823,15.5263178604567,11543.4732568355,368.999983876584,-274.684192710868,179.526258456003
"117",-64.5,76.000007823,14.6666611210664,11656.8892820038,375.833334980498,-290.27781493272,238.444469913427
"118",-61.5,76.000007823,13.7777790728482,11452.6676128456,373.055572883414,-292.777826449935,277.666715970051
"119",-58.5,76.000007823,13.5172481177842,10830.7941185587,358.896579223109,-273.79310078614,286.930894645072
"120",-55.5,76.000007823,12.1388888758482,10526.250523134,349.805569938957,-283.472203738753,375.666519283694
"121",-52.5,76.000007823,10.833334080853,10549.6391444837,349.500001971029,-304.388869701203,489.166467845532
"122",-49.5,76.000007823,10.7777801963533,10650.4164241181,351.944444920395,-317.611082807512,574.749772894225
"123",-46.5,76.000007823,10.8888864616155,10727.7780214008,352.972233415543,-332.805532569299,694.360806440873
"124",-43.5,76.000007823,11.0277764696159,10676.3058752868,350.000015615441,-341.888878099814,799.110863069744
"125",-40.5,76.000007823,11.6388863355791,10494.5562834278,344.222251440848,-341.333354227049,846.555444352069
"126",-37.5,76.000007823,12.1111099985244,10290.5284615661,337.638917644675,-337.194456211425,852.638806139124
"127",-34.5,76.000007823,12.6944460829032,10145.722800825,332.611129642791,-332.583358490538,836.222233684233
"128",-31.5,76.000007823,13.5555519874161,10112.1115488797,331.472216328998,-330.111112158574,802.722354835332
"129",-28.5,76.000007823,19.8888791232703,10114.222115963,349.305517714503,-336.277784164392,676.63914461079
"130",-25.5,76.000007823,19.9722246429548,10253.7778856374,353.527790266289,-321.638993390083,562.33380679316
"131",-22.5,76.000007823,19.9722214703394,10193.3338043599,349.66669217808,-264.80568591991,315.500461648688
"132",-19.5,76.000007823,20.1666631854821,10036.8172102082,344.250028401255,-233.31673836277,203.000211138344
"133",-16.5,76.000007823,21,9220.00198007099,320.000050770961,-202.000050770961,205.999999999297
"134",13.5,76.000007823,18.5000304701372,6336.49824746343,222.999857701139,-122.000005122694,411.000844519979
"135",16.5,76.000007823,18.4999930141764,6407.00204840233,225.600074677547,-129.900129625725,337.800446594378
"136",22.5,76.000007823,21.9999774700716,5851.33410492961,214.999957652031,-112.666937964588,361.000624682933
"137",55.5,76.000007823,22.3999852147589,9019.59637551924,337.599878729263,-196.399725822915,327.399378032461
"138",58.5,76.000007823,21.2500000000215,9863.30820880016,364.687381350888,-230.937304652729,357.062356240827
"139",61.5,76.000007823,20.0000000000224,10094.6254855543,362.56255142584,-238.875085611884,295.875370468369
"140",64.5,76.000007823,20.0769230648624,9716.92406513137,346.769236329531,-230.077012734207,237.308022104853
"141",67.5,76.000007823,20.1538398594295,9221.54009483546,333.384653355884,-226.538478044418,216.538538882408
"142",82.5,76.000007823,17,11227.9978159815,365.333248141678,-259.166640107811,228.166688870582
"143",85.5,76.000007823,17,12498.5970333677,416.799876742299,-272.399965782554,242.400033763852
"144",88.5,76.000007823,17,12914.1516565554,434.07685294138,-284.61530624783,232.384540019607
"145",91.5,76.000007823,17,13364.0607631817,452.249943801937,-295.937416079493,243.812431201535
"146",94.5,76.000007823,17.0000000000149,13618.2482378134,462.041628229825,-302.624961729668,243.833311428842
"147",97.5,76.000007823,17.1153879461278,13738.6150868884,466.692287695598,-304.346152558163,243.192326391395
"148",100.5,76.000007823,17.4285687911212,13652.8574910375,463.214309255652,-304.357124213445,250.785617893371
"149",103.5,76.000007823,18.0555534563893,13194.1944803317,445.972229829876,-302.694439570205,252.555581012221
"150",106.5,76.000007823,17.4285871704987,13638.0522953125,458.942708567617,-312.71417738477,244.514299498425
"151",109.5,76.000007823,16.1000092310149,14669.7951920453,490.799864937181,-333.233308902208,235.366884766752
"152",112.5,76.000007823,15.2608656027756,15488.3439732636,515.04336149864,-337.521736212219,199.73938666936
"153",136.5,76.000007823,20.8333341025185,13582.1737163605,454.166857259129,-313.166728924151,150.83337973624
"154",139.5,76.000007823,21.7894739024073,12955.5284312911,436.78956019717,-304.210552225894,121.579127480859
"155",142.5,76.000007823,21.1666781098074,12648.7779294592,424.777830934437,-302.333328430929,100.944488669915
"156",145.5,76.000007823,19.6667004876632,13007.3290653507,432.999859813683,-308.999984497605,104.333286923999
"157",148.5,76.000007823,17.7692394164942,14073.9184574303,461.615229697669,-323.92301293154,113.538504353649
"158",151.5,76.000007823,17.5,14508.2475021645,474.249921105877,-331.000001231999,110.000076586461
"159",-124.5,73.000007823,12.678571054185,13255.5360919495,420.250007719575,-300.499988961329,114.67853715851
"160",-121.5,73.000007823,12.7777769672305,13253.8332854008,425.708322152036,-307.777784444697,125.513876066762
"161",-118.5,73.000007823,12.5454565414799,13690.5149198929,442.51514275108,-318.030290601473,129.242427867
"162",-115.5,73.000007823,13.1111099144871,13871.5184632486,447.629628908211,-323.037037477469,123.629650334068
"163",-112.5,73.000007823,12.8260869565217,14028.4780779229,447.739131876929,-329.913040257277,102.521744507752
"164",-109.5,73.000007823,12.9375013738918,14259.2495382229,455.249984422584,-329.250010184486,90.6875079060446
"165",-106.5,73.000007823,12.9999999999953,14296.2590686336,456.962953827456,-328.77778026086,80.8148119839979
"166",-103.5,73.000007823,13.4000000000269,14255.5998695756,457.599994500427,-330.000006743349,82.3999807085874
"167",-100.5,73.000007823,14.4400009794184,14208.4401370311,461.359994599006,-333.800000137701,98.7199652538069
"168",-97.5,73.000007823,14.9615392498455,14178.0769999658,464.346148655846,-332.423090817778,114.730737183978
"169",-94.5,73.000007823,14.6153850065288,14002.4612144018,458.26922561207,-327.192306248077,138.807630386494
"170",-91.5,73.000007823,14.0769226617023,13945.384586187,452.692310652969,-326.615380758064,144.000002761873
"171",-88.5,73.000007823,14.307691594614,13824.0006967753,449.923099886343,-315.076918668981,146.61530914812
"172",-85.5,73.000007823,14.7000006988496,13293.8677344065,435.800016879252,-301.600007598754,160.499884106222
"173",-82.5,73.000007823,13.4642893659151,13373.0701610422,439.499968445723,-313.107086451261,216.107005285998
"174",-79.5,73.000007823,14.0000004358461,13918.2493445825,452.892848235938,-325.571360115271,210.856938301471
"175",-76.5,73.000007823,13.894734264622,13816.9488403747,447.947403978291,-326.894809150708,228.421175328198
"176",-73.5,73.000007823,14.9999934131421,13027.0017568554,428.000026441457,-295.800137401653,195.400315810726
"177",-58.5,73.000007823,15.0000384105188,9918.00026887363,337,-224.999884768444,227.999423842218
"178",-55.5,73.000007823,14.9333453258625,9295.33361866956,320.066673803868,-212.833238934133,282.832931612764
"179",-52.5,73.000007823,12.6111184037845,9532.47152216547,324.277761714817,-255.49991314621,474.249557733441
"180",-49.5,73.000007823,11.861112929922,9906.38835180362,332.972216850514,-285.638845773949,638.888525762389
"181",-46.5,73.000007823,11.666667687984,10052.0279048075,335.166678420643,-305.777746779643,818.97176331258
"182",-43.5,73.000007823,11.6388896363866,9929.97296278993,329.861127322008,-316.666663998315,988.666245450387
"183",-40.5,73.000007823,11.388887506846,9676.69528428568,320.611142311589,-322.722219319194,1129.27742309922
"184",-37.5,73.000007823,11.5555568941384,9387.52890200801,310.500038460579,-324.388903950257,1210.88870853283
"185",-34.5,73.000007823,12.2777764891628,9079.00122247842,300.416709777477,-315.333373777869,1179.00006730193
"186",-31.5,73.000007823,14.1110951653979,8850.08423972015,294.611115413801,-298.777831623408,1061.16707411341
"187",-28.5,73.000007823,21.7777638573224,8605.13993398173,304.722241581762,-275.25016210339,784.556483473958
"188",-25.5,73.000007823,21.8055582370346,8655.02847864612,305.361141207855,-239.083553288055,571.167694171947
"189",-22.5,73.000007823,21.516127280942,8825.62989451489,310.467756951844,-215.790450080385,387.516623089175
"190",-19.5,73.000007823,21.2857000256555,9038.57332050167,316.857215643775,-211.000194734417,287.429062124805
"191",19.5,73.000007823,24.0000623486425,4736.99657082466,176.999875302715,-79,420
"192",52.5,73.000007823,24.3571544965086,7936.28095064689,312.285547763635,-155.785486286769,361.285295681443
"193",55.5,73.000007823,22.7931167256034,8812.25402224436,337.810195359786,-183.741271590085,364.258604958392
"194",58.5,73.000007823,21.5555721053696,9639.44155674506,361.666566750637,-202.777957287871,326.33407436429
"195",67.5,73.000007823,19,11104.9987705067,385.333310999092,-223.999999999852,227.666607264864
"196",70.5,73.000007823,18.3333413127348,11052.0458537331,376.380932719206,-232.238029436148,233.428445386298
"197",73.5,73.000007823,17.4999994445659,11447.3977479715,383.099928021477,-243.999925299115,271.899788734359
"198",76.5,73.000007823,16.4545454545455,11849.1795239456,392.363584838986,-249.36362129381,313.908954946445
"199",79.5,73.000007823,16,12144.0569068262,399.264640360847,-252.529378259589,348.117475352456
"200",82.5,73.000007823,16,12614.3298126204,417.958193237761,-263.249955031263,351.416753025156
"201",85.5,73.000007823,16.2571408254102,13147.996499701,441.88556563678,-270.999961705619,305.00008385225
"202",88.5,73.000007823,16.6944448811661,13705.6915751443,466.416546676016,-280.694392650344,297.416637797674
"203",91.5,73.000007823,17,14132.9421603392,484.722127215025,-291.694377134822,300.63882404528
"204",94.5,73.000007823,17,14551.8308494395,500.555449894021,-302.249950713573,301.944408457123
"205",97.5,73.000007823,17,14951.2758462723,514.30548650069,-309.972158665451,288.24994581375
"206",100.5,73.000007823,16.6944416999292,15322.8310373242,526.11104986828,-313.555523729307,273.555531532835
"207",103.5,73.000007823,16.3888836736212,15463.6940696787,529.277794498928,-316.63886027662,267.194469436794
"208",106.5,73.000007823,16.2941173479578,15523.8515418693,528.588199094421,-321.235263481647,252.500063966411
"209",109.5,73.000007823,15.5000084487249,16073.1436318929,542.382259990927,-328.264655327999,234.941246582394
"210",112.5,73.000007823,14.7353022005456,16737.6730072071,558.705803842895,-339.823481464029,218.117774719371
"211",115.5,73.000007823,14.0000035534278,17438.3823487377,576.884563677975,-353.269157113552,202.961569846257
"212",118.5,73.000007823,14,17767.6514782013,584.086941083198,-361.130419932621,195.130447530416
"213",121.5,73.000007823,14,17974.7211790125,587.999989465057,-366.722186997327,222.333135321348
"214",124.5,73.000007823,14.5172381017418,17965.8947787794,585.551672242399,-370.137891063568,252.275637214292
"215",127.5,73.000007823,15.2083297706307,18298.5822953943,593.833309153834,-376.625013266107,251.292012070386
"216",130.5,73.000007823,16,18460.1029873387,597.800048157021,-379.0000149414,209.900222678018
"217",133.5,73.000007823,17,18630.3429832683,601.666953062057,-383.000192233969,201.666789746015
"218",136.5,73.000007823,19.9999505982839,15279.5056857346,502.500197763323,-336.500247243268,172.500346203159
"219",139.5,73.000007823,20.4285714285714,14729.4317283655,486.214373895346,-324.642914361863,128.785708558487
"220",142.5,73.000007823,20.5000079961066,13955.09314156,462.321553059006,-312.357233949231,124.964292469677
"221",145.5,73.000007823,17.833377206679,14787.0777632217,482.499868522581,-317.749931614676,151.833185134201
"222",148.5,73.000007823,15.8181734903965,15634.9954594414,504.908939855681,-326.545378734273,169.000015681152
"223",151.5,73.000007823,16,16030.5013950838,518.500051669772,-333,165.000103339543
"224",-178.5,70.000007823,16.9166670904136,11046.1668537731,363.250004615564,-253.833325588555,203.999966269837
"225",-166.5,70.000007823,16,11263.0001220009,375.000003676831,-223.333339252588,219.999977952107
"226",-163.5,70.000007823,15.9166671295226,11767.916676382,386.74999769227,-228.583341488762,184.499988708649
"227",-160.5,70.000007823,16.1153838661823,12106.7306893443,395.115378453318,-243.038457359197,170.230734466561
"228",-157.5,70.000007823,16.687498753217,12522.0618431527,412.374967881905,-258.999987813342,164.937461342187
"229",-154.5,70.000007823,17.6129028270858,14200.7084533893,487.935428169128,-291.838692986841,169.128989950799
"230",-151.5,70.000007823,18.3846133175521,15368.9232489401,543.115388000281,-309.269242106502,166.65379118835
"231",-148.5,70.000007823,20.3333328248351,14585.6672164854,510.750021669479,-288.083335582418,178.791642926937
"232",-145.5,70.000007823,18.7999999765175,13803.4003667242,467.500013306659,-295.849966451152,152.749995219995
"233",-142.5,70.000007823,17.8333314210249,13096.6105106469,440.611075616485,-290.666641411385,148.555533194899
"234",-139.5,70.000007823,18.3333328183184,13663.6654994966,465.666627075836,-277.083334304453,183.499941653727
"235",-136.5,70.000007823,16.5555570418998,14223.5544134758,472.777750858132,-260.666658930664,208.111091457905
"236",-133.5,70.000007823,15.4285690984484,14666.9993417394,476.928543405423,-270.428568947642,176.642815904381
"237",-130.5,70.000007823,15.2631555478603,14420.841933694,469.526302535575,-275.526311252169,146.947332739952
"238",-127.5,70.000007823,15.3684203691431,14051.8947794295,454.684216722605,-278.57893532112,151.578890853585
"239",-124.5,70.000007823,14.7058826244346,13377.2949128432,429.52942594702,-279.235271274748,177.705830357822
"240",-121.5,70.000007823,15.1904758812874,12937.3333455503,425.476183673916,-278.666663611938,179.952343215949
"241",-118.5,70.000007823,15.5333299016717,13589.2658373116,451.466640089562,-286.19999615632,178.999995775422
"242",-115.5,70.000007823,15.5294135938785,13810.2057543902,450.823543739135,-301.058824445311,162.588260251432
"243",-112.5,70.000007823,14.2000006772314,14030.9135602519,450.628549982542,-312.028570527941,121.885750445456
"244",-109.5,70.000007823,13.6666657822371,14601.6659865595,470.861080299589,-318.555557413571,108.805552422008
"245",-106.5,70.000007823,13.3611103983654,14856.1386551397,479.388876491667,-323.666657546488,115.555524228944
"246",-103.5,70.000007823,13.7999991994552,14726.3669831416,475.133341250074,-325.300002130479,112.666689869308
"247",-100.5,70.000007823,14.7499964845825,14611.249940635,474.749987920885,-328.624993553429,104.624991223633
"248",-97.5,70.000007823,15.6190457899607,15022.1897774628,496.714255998305,-338.47617153729,122.809458761991
"249",-94.5,70.000007823,14.4285724187414,15027.4281451633,492.414273768565,-340.214292058625,147.857099185207
"250",-91.5,70.000007823,14.318178169902,14768.6147571627,485.500021075606,-325.954593707587,163.477261015718
"251",-88.5,70.000007823,14.7894748370764,13739.3694737751,454.263189754569,-302.421073345912,155.157877337052
"252",-85.5,70.000007823,14.7931025850668,13173.8966663444,439.724135090504,-293.758609586496,176.999881685015
"253",-82.5,70.000007823,14.8611089098336,13373.3882754155,448.194429139718,-302.055527853773,227.194373712262
"254",-79.5,70.000007823,14.7142879773303,13285.6075703676,438.392879360011,-300.214300170014,190.000043082132
"255",-76.5,70.000007823,14.4999990001296,13187.2506375346,434.906265557895,-296.812521134373,205.593698843513
"256",-73.5,70.000007823,14.8055542147913,12703.7791671129,423.000030374693,-290.388912531698,241.277688223234
"257",-70.5,70.000007823,16.1562451277693,12135.3446699095,407.125028729643,-282.656296898782,262.562552605261
"258",-67.5,70.000007823,16.7333360870051,11655.7355258385,389.333400490455,-265.933448538896,247.400269718289
"259",-55.5,70.000007823,16.125028436159,8580.74850908181,302.124974712629,-191.749693157619,344.748743959312
"260",-52.5,70.000007823,17.3225748889481,8477.61200443874,301.935455822162,-184.161263972757,337.61285016374
"261",-49.5,70.000007823,17.6388939868054,9144.91518977293,321.027741062254,-205.555442118931,434.860479977319
"262",-46.5,70.000007823,15.1666629508179,9335.61167986323,318.527806127202,-254.027721770236,805.471426266384
"263",-43.5,70.000007823,14.0277801507069,9047.89009319535,307.194475879663,-271.166657805162,1101.24930299271
"264",-40.5,70.000007823,13.3888909706353,8660.16805743665,294.111154137246,-280.555548399935,1339.3605093951
"265",-37.5,70.000007823,12.8611102310315,8249.30702815018,279.444497331771,-285.055568837295,1488.77745267364
"266",-34.5,70.000007823,13.9166596412482,7742.22420831295,263.222278425707,-270.416771737344,1427.38939595434
"267",-31.5,70.000007823,16.027756234283,7326.55760367576,251.138919576618,-246.194585465916,1278.41755330347
"268",-28.5,70.000007823,24.3888788972689,6949.52951327333,254.722262599335,-213.694642435447,1024.13983151281
"269",-25.5,70.000007823,24.5624974612092,6962.000189305,253.812509066283,-175.968865166202,797.719390021669
"270",-22.5,70.000007823,23.235299170268,7572.11627351946,272.235253217922,-168.058748075605,497.70599804021
"271",-7.5,70.000007823,26.4999999998386,3953.49981135538,152.500026793811,-59.9998392408463,731.498820391657
"272",13.5,70.000007823,28,4747.99743931994,185.999864820271,-18.999905811329,1264.99932519268
"273",16.5,70.000007823,27.4000075021089,5297.99404974422,207.499773065358,-36.39979057322,1098.80190342465
"274",19.5,70.000007823,23.7391331455761,6881.6433000772,262.173571889078,-90.4344352260342,705.13125038343
